,nom_du_site_de_comptage,comptage_horaire,date_et_heure_de_comptage,orientation_compteur,latitude,longitude,arrondissement,jour_ferie,vacances_scolaires,temperature_2m_c,weather_code_wmo_code,rain_mm,snowfall_cm,elevation,weather_code_wmo_code_category
2744,Totem 73 boulevard de Sébastopol,325,2024-06-23 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.9,1,0.0,0.0,48.0,cloud_variation
2745,Totem 73 boulevard de Sébastopol,387,2024-06-23 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.1,1,0.0,0.0,48.0,cloud_variation
2746,Totem 73 boulevard de Sébastopol,432,2024-06-23 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.0,1,0.0,0.0,48.0,cloud_variation
2747,Totem 73 boulevard de Sébastopol,460,2024-06-23 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.9,2,0.0,0.0,48.0,cloud_variation
2748,Totem 73 boulevard de Sébastopol,461,2024-06-23 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.8,1,0.0,0.0,48.0,cloud_variation
2749,Totem 73 boulevard de Sébastopol,489,2024-06-23 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.9,2,0.0,0.0,48.0,cloud_variation
2750,Totem 73 boulevard de Sébastopol,503,2024-06-23 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.6,1,0.0,0.0,48.0,cloud_variation
2751,Totem 73 boulevard de Sébastopol,384,2024-06-23 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.7,1,0.0,0.0,48.0,cloud_variation
2752,Totem 73 boulevard de Sébastopol,250,2024-06-23 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.0,2,0.0,0.0,48.0,cloud_variation
2753,Totem 73 boulevard de Sébastopol,236,2024-06-23 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.6,1,0.0,0.0,48.0,cloud_variation
2754,Totem 73 boulevard de Sébastopol,157,2024-06-23 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.5,0,0.0,0.0,48.0,cloud_variation
2755,Totem 73 boulevard de Sébastopol,95,2024-06-23 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.4,0,0.0,0.0,48.0,cloud_variation
2756,Totem 73 boulevard de Sébastopol,66,2024-06-23 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.2,0,0.0,0.0,48.0,cloud_variation
2757,Totem 73 boulevard de Sébastopol,40,2024-06-24 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.8,0,0.0,0.0,48.0,cloud_variation
2758,Totem 73 boulevard de Sébastopol,11,2024-06-24 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.0,0,0.0,0.0,48.0,cloud_variation
2759,Totem 73 boulevard de Sébastopol,17,2024-06-24 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.5,0,0.0,0.0,48.0,cloud_variation
2760,Totem 73 boulevard de Sébastopol,44,2024-06-24 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.2,0,0.0,0.0,48.0,cloud_variation
2761,Totem 73 boulevard de Sébastopol,94,2024-06-24 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.8,0,0.0,0.0,48.0,cloud_variation
2762,Totem 73 boulevard de Sébastopol,255,2024-06-24 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.9,0,0.0,0.0,48.0,cloud_variation
2763,Totem 73 boulevard de Sébastopol,781,2024-06-24 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.6,0,0.0,0.0,48.0,cloud_variation
2764,Totem 73 boulevard de Sébastopol,793,2024-06-24 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.3,0,0.0,0.0,48.0,cloud_variation
2765,Totem 73 boulevard de Sébastopol,323,2024-06-24 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.2,0,0.0,0.0,48.0,cloud_variation
2766,Totem 73 boulevard de Sébastopol,299,2024-06-24 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.4,0,0.0,0.0,48.0,cloud_variation
2767,Totem 73 boulevard de Sébastopol,387,2024-06-24 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.1,2,0.0,0.0,48.0,cloud_variation
2768,Totem 73 boulevard de Sébastopol,354,2024-06-24 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,26.0,3,0.0,0.0,48.0,cloud_variation
2769,Totem 73 boulevard de Sébastopol,335,2024-06-24 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.0,2,0.0,0.0,48.0,cloud_variation
2770,Totem 73 boulevard de Sébastopol,318,2024-06-24 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.8,2,0.0,0.0,48.0,cloud_variation
2771,Totem 73 boulevard de Sébastopol,362,2024-06-24 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.1,2,0.0,0.0,48.0,cloud_variation
2772,Totem 73 boulevard de Sébastopol,575,2024-06-24 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.7,2,0.0,0.0,48.0,cloud_variation
2773,Totem 73 boulevard de Sébastopol,852,2024-06-24 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.7,2,0.0,0.0,48.0,cloud_variation
2774,Totem 73 boulevard de Sébastopol,770,2024-06-24 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.3,1,0.0,0.0,48.0,cloud_variation
2775,Totem 73 boulevard de Sébastopol,467,2024-06-24 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.1,1,0.0,0.0,48.0,cloud_variation
2776,Totem 73 boulevard de Sébastopol,323,2024-06-24 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.6,0,0.0,0.0,48.0,cloud_variation
2777,Totem 73 boulevard de Sébastopol,232,2024-06-24 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.9,0,0.0,0.0,48.0,cloud_variation
2778,Totem 73 boulevard de Sébastopol,214,2024-06-24 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.5,0,0.0,0.0,48.0,cloud_variation
2779,Totem 73 boulevard de Sébastopol,103,2024-06-24 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.3,0,0.0,0.0,48.0,cloud_variation
2780,Totem 73 boulevard de Sébastopol,72,2024-06-24 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.3,0,0.0,0.0,48.0,cloud_variation
2781,Totem 73 boulevard de Sébastopol,36,2024-06-25 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.9,0,0.0,0.0,48.0,cloud_variation
2782,Totem 73 boulevard de Sébastopol,12,2024-06-25 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.0,0,0.0,0.0,48.0,cloud_variation
2783,Totem 73 boulevard de Sébastopol,12,2024-06-25 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.4,0,0.0,0.0,48.0,cloud_variation
2784,Totem 73 boulevard de Sébastopol,40,2024-06-25 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.8,0,0.0,0.0,48.0,cloud_variation
2785,Totem 73 boulevard de Sébastopol,91,2024-06-25 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.3,0,0.0,0.0,48.0,cloud_variation
2786,Totem 73 boulevard de Sébastopol,258,2024-06-25 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.2,0,0.0,0.0,48.0,cloud_variation
2787,Totem 73 boulevard de Sébastopol,894,2024-06-25 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.8,0,0.0,0.0,48.0,cloud_variation
2788,Totem 73 boulevard de Sébastopol,980,2024-06-25 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.5,0,0.0,0.0,48.0,cloud_variation
2789,Totem 73 boulevard de Sébastopol,422,2024-06-25 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.4,0,0.0,0.0,48.0,cloud_variation
2790,Totem 73 boulevard de Sébastopol,292,2024-06-25 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.1,0,0.0,0.0,48.0,cloud_variation
2791,Totem 73 boulevard de Sébastopol,371,2024-06-25 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,26.9,0,0.0,0.0,48.0,cloud_variation
2792,Totem 73 boulevard de Sébastopol,403,2024-06-25 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.5,1,0.0,0.0,48.0,cloud_variation
2793,Totem 73 boulevard de Sébastopol,395,2024-06-25 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.2,1,0.0,0.0,48.0,cloud_variation
2794,Totem 73 boulevard de Sébastopol,378,2024-06-25 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.6,2,0.0,0.0,48.0,cloud_variation
2795,Totem 73 boulevard de Sébastopol,375,2024-06-25 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.0,1,0.0,0.0,48.0,cloud_variation
2796,Totem 73 boulevard de Sébastopol,650,2024-06-25 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.7,2,0.0,0.0,48.0,cloud_variation
2797,Totem 73 boulevard de Sébastopol,894,2024-06-25 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.3,2,0.0,0.0,48.0,cloud_variation
2798,Totem 73 boulevard de Sébastopol,809,2024-06-25 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.1,1,0.0,0.0,48.0,cloud_variation
2799,Totem 73 boulevard de Sébastopol,550,2024-06-25 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.5,0,0.0,0.0,48.0,cloud_variation
2800,Totem 73 boulevard de Sébastopol,339,2024-06-25 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.4,0,0.0,0.0,48.0,cloud_variation
2801,Totem 73 boulevard de Sébastopol,338,2024-06-25 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.5,0,0.0,0.0,48.0,cloud_variation
2802,Totem 73 boulevard de Sébastopol,310,2024-06-25 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,24.2,0,0.0,0.0,48.0,cloud_variation
2803,Totem 73 boulevard de Sébastopol,152,2024-06-25 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.0,0,0.0,0.0,48.0,cloud_variation
2804,Totem 73 boulevard de Sébastopol,89,2024-06-25 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.1,0,0.0,0.0,48.0,cloud_variation
2805,Totem 73 boulevard de Sébastopol,48,2024-06-26 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.4,1,0.0,0.0,48.0,cloud_variation
2806,Totem 73 boulevard de Sébastopol,23,2024-06-26 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.6,0,0.0,0.0,48.0,cloud_variation
2807,Totem 73 boulevard de Sébastopol,10,2024-06-26 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.9,0,0.0,0.0,48.0,cloud_variation
2808,Totem 73 boulevard de Sébastopol,42,2024-06-26 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.1,0,0.0,0.0,48.0,cloud_variation
2809,Totem 73 boulevard de Sébastopol,83,2024-06-26 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.6,0,0.0,0.0,48.0,cloud_variation
2810,Totem 73 boulevard de Sébastopol,263,2024-06-26 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.7,0,0.0,0.0,48.0,cloud_variation
2811,Totem 73 boulevard de Sébastopol,778,2024-06-26 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.2,0,0.0,0.0,48.0,cloud_variation
2812,Totem 73 boulevard de Sébastopol,819,2024-06-26 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.6,0,0.0,0.0,48.0,cloud_variation
2813,Totem 73 boulevard de Sébastopol,436,2024-06-26 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.4,0,0.0,0.0,48.0,cloud_variation
2814,Totem 73 boulevard de Sébastopol,321,2024-06-26 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,26.0,0,0.0,0.0,48.0,cloud_variation
2815,Totem 73 boulevard de Sébastopol,446,2024-06-26 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.7,2,0.0,0.0,48.0,cloud_variation
2816,Totem 73 boulevard de Sébastopol,397,2024-06-26 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.0,3,0.0,0.0,48.0,cloud_variation
2817,Totem 73 boulevard de Sébastopol,404,2024-06-26 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.7,3,0.0,0.0,48.0,cloud_variation
2818,Totem 73 boulevard de Sébastopol,326,2024-06-26 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.4,3,0.0,0.0,48.0,cloud_variation
2819,Totem 73 boulevard de Sébastopol,407,2024-06-26 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.9,2,0.0,0.0,48.0,cloud_variation
2820,Totem 73 boulevard de Sébastopol,558,2024-06-26 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.6,3,0.0,0.0,48.0,cloud_variation
2821,Totem 73 boulevard de Sébastopol,903,2024-06-26 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.8,2,0.0,0.0,48.0,cloud_variation
2822,Totem 73 boulevard de Sébastopol,869,2024-06-26 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.8,2,0.0,0.0,48.0,cloud_variation
2823,Totem 73 boulevard de Sébastopol,510,2024-06-26 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,30.1,2,0.0,0.0,48.0,cloud_variation
2824,Totem 73 boulevard de Sébastopol,317,2024-06-26 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.2,1,0.0,0.0,48.0,cloud_variation
2825,Totem 73 boulevard de Sébastopol,331,2024-06-26 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,26.9,1,0.0,0.0,48.0,cloud_variation
2826,Totem 73 boulevard de Sébastopol,305,2024-06-26 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.2,2,0.0,0.0,48.0,cloud_variation
2827,Totem 73 boulevard de Sébastopol,177,2024-06-26 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,24.1,2,0.0,0.0,48.0,cloud_variation
2828,Totem 73 boulevard de Sébastopol,111,2024-06-26 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.5,2,0.0,0.0,48.0,cloud_variation
2829,Totem 73 boulevard de Sébastopol,56,2024-06-27 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.2,3,0.0,0.0,48.0,cloud_variation
2830,Totem 73 boulevard de Sébastopol,27,2024-06-27 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.7,1,0.0,0.0,48.0,cloud_variation
2831,Totem 73 boulevard de Sébastopol,22,2024-06-27 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.8,1,0.0,0.0,48.0,cloud_variation
2832,Totem 73 boulevard de Sébastopol,44,2024-06-27 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.9,0,0.0,0.0,48.0,cloud_variation
2833,Totem 73 boulevard de Sébastopol,87,2024-06-27 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.4,1,0.0,0.0,48.0,cloud_variation
2834,Totem 73 boulevard de Sébastopol,245,2024-06-27 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.2,1,0.0,0.0,48.0,cloud_variation
2835,Totem 73 boulevard de Sébastopol,764,2024-06-27 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.1,2,0.0,0.0,48.0,cloud_variation
2836,Totem 73 boulevard de Sébastopol,796,2024-06-27 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,24.0,2,0.0,0.0,48.0,cloud_variation
2837,Totem 73 boulevard de Sébastopol,442,2024-06-27 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.6,2,0.0,0.0,48.0,cloud_variation
2838,Totem 73 boulevard de Sébastopol,355,2024-06-27 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.6,2,0.0,0.0,48.0,cloud_variation
2839,Totem 73 boulevard de Sébastopol,441,2024-06-27 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.8,2,0.0,0.0,48.0,cloud_variation
2840,Totem 73 boulevard de Sébastopol,403,2024-06-27 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,31.1,3,0.0,0.0,48.0,cloud_variation
2841,Totem 73 boulevard de Sébastopol,384,2024-06-27 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,31.6,3,0.0,0.0,48.0,cloud_variation
2842,Totem 73 boulevard de Sébastopol,377,2024-06-27 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.6,2,0.0,0.0,48.0,cloud_variation
2843,Totem 73 boulevard de Sébastopol,385,2024-06-27 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,29.5,1,0.0,0.0,48.0,cloud_variation
2844,Totem 73 boulevard de Sébastopol,533,2024-06-27 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.5,3,0.0,0.0,48.0,cloud_variation
2845,Totem 73 boulevard de Sébastopol,881,2024-06-27 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,28.3,2,0.0,0.0,48.0,cloud_variation
2846,Totem 73 boulevard de Sébastopol,824,2024-06-27 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,27.2,3,0.0,0.0,48.0,cloud_variation
2847,Totem 73 boulevard de Sébastopol,536,2024-06-27 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,25.5,3,0.0,0.0,48.0,cloud_variation
2848,Totem 73 boulevard de Sébastopol,349,2024-06-27 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.9,3,0.0,0.0,48.0,cloud_variation
2849,Totem 73 boulevard de Sébastopol,371,2024-06-27 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.5,3,0.0,0.0,48.0,cloud_variation
2850,Totem 73 boulevard de Sébastopol,307,2024-06-27 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.3,0,0.0,0.0,48.0,cloud_variation
2851,Totem 73 boulevard de Sébastopol,220,2024-06-27 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.0,1,0.0,0.0,48.0,cloud_variation
2852,Totem 73 boulevard de Sébastopol,145,2024-06-27 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.0,0,0.0,0.0,48.0,cloud_variation
2853,Totem 73 boulevard de Sébastopol,74,2024-06-28 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.2,0,0.0,0.0,48.0,cloud_variation
2854,Totem 73 boulevard de Sébastopol,32,2024-06-28 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.5,2,0.0,0.0,48.0,cloud_variation
2855,Totem 73 boulevard de Sébastopol,22,2024-06-28 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.4,2,0.0,0.0,48.0,cloud_variation
2856,Totem 73 boulevard de Sébastopol,46,2024-06-28 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.1,3,0.0,0.0,48.0,cloud_variation
2857,Totem 73 boulevard de Sébastopol,86,2024-06-28 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.8,3,0.0,0.0,48.0,cloud_variation
2858,Totem 73 boulevard de Sébastopol,182,2024-06-28 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.3,2,0.0,0.0,48.0,cloud_variation
2859,Totem 73 boulevard de Sébastopol,524,2024-06-28 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.6,3,0.0,0.0,48.0,cloud_variation
2860,Totem 73 boulevard de Sébastopol,613,2024-06-28 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.3,3,0.0,0.0,48.0,cloud_variation
2861,Totem 73 boulevard de Sébastopol,393,2024-06-28 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.3,3,0.0,0.0,48.0,cloud_variation
2862,Totem 73 boulevard de Sébastopol,355,2024-06-28 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.7,3,0.0,0.0,48.0,cloud_variation
2863,Totem 73 boulevard de Sébastopol,379,2024-06-28 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,20.0,3,0.0,0.0,48.0,cloud_variation
2864,Totem 73 boulevard de Sébastopol,395,2024-06-28 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.3,3,0.0,0.0,48.0,cloud_variation
2865,Totem 73 boulevard de Sébastopol,354,2024-06-28 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.7,3,0.0,0.0,48.0,cloud_variation
2866,Totem 73 boulevard de Sébastopol,373,2024-06-28 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,22.6,2,0.0,0.0,48.0,cloud_variation
2867,Totem 73 boulevard de Sébastopol,399,2024-06-28 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.4,0,0.0,0.0,48.0,cloud_variation
2868,Totem 73 boulevard de Sébastopol,593,2024-06-28 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.6,0,0.0,0.0,48.0,cloud_variation
2869,Totem 73 boulevard de Sébastopol,665,2024-06-28 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.7,1,0.0,0.0,48.0,cloud_variation
2870,Totem 73 boulevard de Sébastopol,743,2024-06-28 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.5,1,0.0,0.0,48.0,cloud_variation
2871,Totem 73 boulevard de Sébastopol,503,2024-06-28 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.6,1,0.0,0.0,48.0,cloud_variation
2872,Totem 73 boulevard de Sébastopol,311,2024-06-28 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,23.0,0,0.0,0.0,48.0,cloud_variation
2873,Totem 73 boulevard de Sébastopol,304,2024-06-28 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,21.4,0,0.0,0.0,48.0,cloud_variation
2874,Totem 73 boulevard de Sébastopol,235,2024-06-28 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,19.6,0,0.0,0.0,48.0,cloud_variation
2875,Totem 73 boulevard de Sébastopol,227,2024-06-28 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,18.6,1,0.0,0.0,48.0,cloud_variation
2876,Totem 73 boulevard de Sébastopol,156,2024-06-28 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.4,1,0.0,0.0,48.0,cloud_variation
2877,Totem 73 boulevard de Sébastopol,133,2024-06-29 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.8,2,0.0,0.0,48.0,cloud_variation
2878,Totem 73 boulevard de Sébastopol,43,2024-06-29 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.3,2,0.0,0.0,48.0,cloud_variation
2879,Totem 73 boulevard de Sébastopol,36,2024-06-29 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.8,3,0.0,0.0,48.0,cloud_variation
2880,Totem 73 boulevard de Sébastopol,52,2024-06-29 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.7,1,0.0,0.0,48.0,cloud_variation
2881,Totem 73 boulevard de Sébastopol,55,2024-06-29 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.2,3,0.0,0.0,48.0,cloud_variation
2882,Totem 73 boulevard de Sébastopol,72,2024-06-29 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.3,3,0.0,0.0,48.0,cloud_variation
2883,Totem 73 boulevard de Sébastopol,172,2024-06-29 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.1,2,0.0,0.0,48.0,cloud_variation
2884,Totem 73 boulevard de Sébastopol,238,2024-06-29 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.3,3,0.0,0.0,48.0,cloud_variation
