,comptage_horaire,jour_ferie,vacances_scolaires,date_et_heure_de_comptage_utc,date_et_heure_de_comptage_local,date_et_heure_de_comptage_week_end,date_et_heure_de_comptage_sin_hour,date_et_heure_de_comptage_cos_hour,date_et_heure_de_comptage_sin_day_of_week,date_et_heure_de_comptage_cos_day_of_week,date_et_heure_de_comptage_sin_month,date_et_heure_de_comptage_cos_month
3157,827,0,Vacances d'Été,2024-07-10 16:00:00+00:00,2024-07-10 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3158,775,0,Vacances d'Été,2024-07-10 17:00:00+00:00,2024-07-10 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3159,452,0,Vacances d'Été,2024-07-10 18:00:00+00:00,2024-07-10 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3160,283,0,Vacances d'Été,2024-07-10 19:00:00+00:00,2024-07-10 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3161,254,0,Vacances d'Été,2024-07-10 20:00:00+00:00,2024-07-10 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3162,261,0,Vacances d'Été,2024-07-10 21:00:00+00:00,2024-07-10 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
3163,134,0,Vacances d'Été,2024-07-10 22:00:00+00:00,2024-07-11 00:00:00+02:00,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3164,79,0,Vacances d'Été,2024-07-10 23:00:00+00:00,2024-07-11 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3165,53,0,Vacances d'Été,2024-07-11 00:00:00+00:00,2024-07-11 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3166,23,0,Vacances d'Été,2024-07-11 01:00:00+00:00,2024-07-11 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3167,19,0,Vacances d'Été,2024-07-11 02:00:00+00:00,2024-07-11 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3168,37,0,Vacances d'Été,2024-07-11 03:00:00+00:00,2024-07-11 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3169,86,0,Vacances d'Été,2024-07-11 04:00:00+00:00,2024-07-11 06:00:00+02:00,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3170,229,0,Vacances d'Été,2024-07-11 05:00:00+00:00,2024-07-11 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3171,623,0,Vacances d'Été,2024-07-11 06:00:00+00:00,2024-07-11 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3172,707,0,Vacances d'Été,2024-07-11 07:00:00+00:00,2024-07-11 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3173,333,0,Vacances d'Été,2024-07-11 08:00:00+00:00,2024-07-11 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3174,284,0,Vacances d'Été,2024-07-11 09:00:00+00:00,2024-07-11 11:00:00+02:00,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3175,350,0,Vacances d'Été,2024-07-11 10:00:00+00:00,2024-07-11 12:00:00+02:00,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3176,365,0,Vacances d'Été,2024-07-11 11:00:00+00:00,2024-07-11 13:00:00+02:00,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3177,363,0,Vacances d'Été,2024-07-11 12:00:00+00:00,2024-07-11 14:00:00+02:00,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3178,345,0,Vacances d'Été,2024-07-11 13:00:00+00:00,2024-07-11 15:00:00+02:00,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3179,322,0,Vacances d'Été,2024-07-11 14:00:00+00:00,2024-07-11 16:00:00+02:00,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3180,446,0,Vacances d'Été,2024-07-11 15:00:00+00:00,2024-07-11 17:00:00+02:00,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3181,731,0,Vacances d'Été,2024-07-11 16:00:00+00:00,2024-07-11 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3182,665,0,Vacances d'Été,2024-07-11 17:00:00+00:00,2024-07-11 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3183,386,0,Vacances d'Été,2024-07-11 18:00:00+00:00,2024-07-11 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3184,258,0,Vacances d'Été,2024-07-11 19:00:00+00:00,2024-07-11 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3185,221,0,Vacances d'Été,2024-07-11 20:00:00+00:00,2024-07-11 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3186,186,0,Vacances d'Été,2024-07-11 21:00:00+00:00,2024-07-11 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
3187,88,0,Vacances d'Été,2024-07-11 22:00:00+00:00,2024-07-12 00:00:00+02:00,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3188,33,0,Vacances d'Été,2024-07-11 23:00:00+00:00,2024-07-12 01:00:00+02:00,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3189,17,0,Vacances d'Été,2024-07-12 00:00:00+00:00,2024-07-12 02:00:00+02:00,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3190,16,0,Vacances d'Été,2024-07-12 01:00:00+00:00,2024-07-12 03:00:00+02:00,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3191,9,0,Vacances d'Été,2024-07-12 02:00:00+00:00,2024-07-12 04:00:00+02:00,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3192,45,0,Vacances d'Été,2024-07-12 03:00:00+00:00,2024-07-12 05:00:00+02:00,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3193,70,0,Vacances d'Été,2024-07-12 04:00:00+00:00,2024-07-12 06:00:00+02:00,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3194,128,0,Vacances d'Été,2024-07-12 05:00:00+00:00,2024-07-12 07:00:00+02:00,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3195,282,0,Vacances d'Été,2024-07-12 06:00:00+00:00,2024-07-12 08:00:00+02:00,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3196,354,0,Vacances d'Été,2024-07-12 07:00:00+00:00,2024-07-12 09:00:00+02:00,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3197,219,0,Vacances d'Été,2024-07-12 08:00:00+00:00,2024-07-12 10:00:00+02:00,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3198,234,0,Vacances d'Été,2024-07-12 09:00:00+00:00,2024-07-12 11:00:00+02:00,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3199,280,0,Vacances d'Été,2024-07-12 10:00:00+00:00,2024-07-12 12:00:00+02:00,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3200,263,0,Vacances d'Été,2024-07-12 11:00:00+00:00,2024-07-12 13:00:00+02:00,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3201,259,0,Vacances d'Été,2024-07-12 12:00:00+00:00,2024-07-12 14:00:00+02:00,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3202,293,0,Vacances d'Été,2024-07-12 13:00:00+00:00,2024-07-12 15:00:00+02:00,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3203,314,0,Vacances d'Été,2024-07-12 14:00:00+00:00,2024-07-12 16:00:00+02:00,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3204,407,0,Vacances d'Été,2024-07-12 15:00:00+00:00,2024-07-12 17:00:00+02:00,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3205,464,0,Vacances d'Été,2024-07-12 16:00:00+00:00,2024-07-12 18:00:00+02:00,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3206,451,0,Vacances d'Été,2024-07-12 17:00:00+00:00,2024-07-12 19:00:00+02:00,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3207,309,0,Vacances d'Été,2024-07-12 18:00:00+00:00,2024-07-12 20:00:00+02:00,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3208,227,0,Vacances d'Été,2024-07-12 19:00:00+00:00,2024-07-12 21:00:00+02:00,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3209,204,0,Vacances d'Été,2024-07-12 20:00:00+00:00,2024-07-12 22:00:00+02:00,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3210,186,0,Vacances d'Été,2024-07-12 21:00:00+00:00,2024-07-12 23:00:00+02:00,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
3211,144,0,Vacances d'Été,2024-07-12 22:00:00+00:00,2024-07-13 00:00:00+02:00,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3212,92,0,Vacances d'Été,2024-07-12 23:00:00+00:00,2024-07-13 01:00:00+02:00,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3213,85,0,Vacances d'Été,2024-07-13 00:00:00+00:00,2024-07-13 02:00:00+02:00,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3214,45,0,Vacances d'Été,2024-07-13 01:00:00+00:00,2024-07-13 03:00:00+02:00,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3215,40,0,Vacances d'Été,2024-07-13 02:00:00+00:00,2024-07-13 04:00:00+02:00,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3216,34,0,Vacances d'Été,2024-07-13 03:00:00+00:00,2024-07-13 05:00:00+02:00,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3217,51,0,Vacances d'Été,2024-07-13 04:00:00+00:00,2024-07-13 06:00:00+02:00,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3218,79,0,Vacances d'Été,2024-07-13 05:00:00+00:00,2024-07-13 07:00:00+02:00,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3219,103,0,Vacances d'Été,2024-07-13 06:00:00+00:00,2024-07-13 08:00:00+02:00,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3220,130,0,Vacances d'Été,2024-07-13 07:00:00+00:00,2024-07-13 09:00:00+02:00,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3221,194,0,Vacances d'Été,2024-07-13 08:00:00+00:00,2024-07-13 10:00:00+02:00,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3222,227,0,Vacances d'Été,2024-07-13 09:00:00+00:00,2024-07-13 11:00:00+02:00,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3223,328,0,Vacances d'Été,2024-07-13 10:00:00+00:00,2024-07-13 12:00:00+02:00,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3224,288,0,Vacances d'Été,2024-07-13 11:00:00+00:00,2024-07-13 13:00:00+02:00,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3225,389,0,Vacances d'Été,2024-07-13 12:00:00+00:00,2024-07-13 14:00:00+02:00,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3226,404,0,Vacances d'Été,2024-07-13 13:00:00+00:00,2024-07-13 15:00:00+02:00,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3227,449,0,Vacances d'Été,2024-07-13 14:00:00+00:00,2024-07-13 16:00:00+02:00,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3228,369,0,Vacances d'Été,2024-07-13 15:00:00+00:00,2024-07-13 17:00:00+02:00,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3229,320,0,Vacances d'Été,2024-07-13 16:00:00+00:00,2024-07-13 18:00:00+02:00,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3230,170,0,Vacances d'Été,2024-07-13 17:00:00+00:00,2024-07-13 19:00:00+02:00,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3231,265,0,Vacances d'Été,2024-07-13 18:00:00+00:00,2024-07-13 20:00:00+02:00,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3232,198,0,Vacances d'Été,2024-07-13 19:00:00+00:00,2024-07-13 21:00:00+02:00,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3233,124,0,Vacances d'Été,2024-07-13 20:00:00+00:00,2024-07-13 22:00:00+02:00,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3234,151,0,Vacances d'Été,2024-07-13 21:00:00+00:00,2024-07-13 23:00:00+02:00,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
3235,121,1,Vacances d'Été,2024-07-13 22:00:00+00:00,2024-07-14 00:00:00+02:00,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
